Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
8/28/14 17:01,51,Male,United States,MN,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,NA
8/28/14 17:02,24,Male,United States,TN,No,No,No,NA,25-Jun,No,Yes,Don't know,Not sure,Don't know,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,NA
8/28/14 17:02,33,Male,United States,MN,No,No,No,NA,100-500,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,No,No,The company I work for was started by engineers and so anything other then the engineering department has always lacked a bit. Now that we've grown things are better but I feel that overall our total benefits package (including healthcare) isn't well communicated. This reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. That is I don't think the company is purposefully doing less for mental health. They just aren't doing enough across the board and that includes mental health.
8/28/14 17:02,32,male,United Kingdom,NA,No,Yes,Yes,Rarely,25-Jun,No,No,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,No,No,No,NA
8/28/14 17:02,32,male,United Kingdom,NA,No,Yes,Yes,Rarely,25-Jun,No,No,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,No,No,No,NA
8/28/14 17:03,26,Male,United Kingdom,NA,Yes,No,Yes,Rarely,5-Jan,Yes,Yes,No,Not sure,Don't know,Don't know,Don't know,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Yes,No,NA
8/28/14 17:07,23,M,United States,IL,No,No,No,Never,100-500,No,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,NA
8/28/14 17:07,33,Male,United States,TN,No,Yes,Yes,Often,25-Jun,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Some of them,Yes,No,Maybe,No,No,NA
8/28/14 17:07,46,Male,United States,IL,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Maybe,Yes,No,NA
8/28/14 17:08,34,male,United Kingdom,NA,No,No,No,NA,25-Jun,Yes,Yes,No,No,No,No,No,Somewhat difficult,Yes,Maybe,No,No,No,Yes,No,Yes,NA
8/28/14 17:09,35,M,United States,DC,No,Yes,Yes,Sometimes,25-Jun,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,NA
8/28/14 17:10,39,M,United States,KS,No,No,No,NA,5-Jan,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,No,No,Thank you for all you are doing to study this topic and raise awareness in our communities. 
8/28/14 17:10,32,male,Germany,NA,Yes,No,No,Sometimes,5-Jan,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,No,No,NA
8/28/14 17:10,43,Male,Mexico,NA,Yes,No,No,NA,More than 1000,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,NA
8/28/14 17:11,56,m,United States,CA,No,No,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,NA
8/28/14 17:12,32,Female,United Kingdom,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Yes,Don't know,Yes,NA
8/28/14 17:14,41,male,United Kingdom,NA,No,No,No,NA,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe,Some of them,Some of them,No,Yes,No,Yes,NA
8/28/14 17:16,39,Male,United States,TN,No,No,No,NA,More than 1000,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 17:19,37,Male,United States,OK,No,Yes,No,NA,500-1000,No,No,Yes,Yes,No,No,Yes,Very easy,Maybe,No,No,No,No,No,No,No,NA
8/28/14 17:19,30,m,United States,CA,Yes,Yes,Yes,Sometimes,25-Jun,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Very difficult,Yes,No,No,No,No,Maybe,Don't know,No,The main reason for the openness answers are because of an experience with my last employer. I felt I could trust my direct supervisor so I divulged information. It ended up spreading to more supervisors and eventually my coworkers. Supers highly suggested treatment but rushed things that shouldn't have been rushed and I ended up being incorrectly treated in a psych ward and mentally scarred from the issue. I lost most of my desire to program due to the experience not to mention thousands of dollars I lost - lost work time vacation time they used for treatment time doctors expenses etc. I have major depressive disorder high anxiety and mild agoraphobia. After seeing what treatment has to offer I will likely not seek it again and continue as is. (Long story short.)
8/28/14 17:19,31,Male,United States,TN,No,No,No,NA,26-100,No,Yes,Yes,No,Yes,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,NA
8/28/14 17:20,29,M,United States,TX,No,No,No,NA,More than 1000,No,No,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No,NA
8/28/14 17:20,23,Female,United Kingdom,NA,No,Yes,No,Never,More than 1000,No,No,No,No,No,Yes,Don't know,Somewhat easy,Yes,Maybe,No,No,No,Maybe,Don't know,No,NA
8/28/14 17:21,31,male,United States,CO,No,No,Yes,Never,26-100,No,Yes,Yes,Yes,No,Don't know,Yes,Very easy,Maybe,No,No,No,No,No,Don't know,No,NA
8/28/14 17:21,29,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No,NA
8/28/14 17:22,30,Mail,United States,GA,No,No,No,Never,26-100,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,NA
8/28/14 17:22,37,Male,United States,TN,No,No,No,Never,500-1000,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Yes,Yes,(yes but the situation was unusual and involved a change in leadership at a very high level in the organization as well as an extended leave of absence)
8/28/14 17:23,36,male,United States,VA,Yes,No,No,Never,5-Jan,No,Yes,Yes,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Yes,Yes,Yes,Yes,No,NA
8/28/14 17:27,35,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,No,No,NA
8/28/14 17:27,41,M,United States,DC,No,Yes,No,Never,500-1000,Yes,No,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No,NA
8/28/14 17:28,31,Male,United Kingdom,NA,No,No,Yes,Rarely,25-Jun,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 17:28,38,m,United Kingdom,NA,No,Yes,No,NA,500-1000,No,No,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,NA
8/28/14 17:31,26,Male,India,NA,Yes,No,No,NA,100-500,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,NA
8/28/14 17:33,39,Male,United States,TN,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Don't know,Yes,I would add that while there were negative consequences for coworkers with mental health they were given a HUGE amount of leeway.  I think the team at large tried their best to be kind but that's how the person suffered.  The company actually gave this person a lot of help.  Which was cool.  But the team still discriminated.
8/28/14 17:33,42,male,United States,VA,Yes,Yes,No,Sometimes,25-Jun,Yes,No,Yes,Not sure,Don't know,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No,NA
8/28/14 17:34,32,Male,United States,TN,Yes,Yes,Yes,Rarely,5-Jan,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Some of them,No,No,Maybe,Don't know,No,NA
8/28/14 17:35,29,m,United States,TN,No,Yes,No,NA,100-500,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 17:36,30,Male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Yes,No,Don't know,Yes,Don't know,Very difficult,Yes,Yes,Some of them,No,Maybe,Maybe,No,No,NA
8/28/14 17:39,40,M,United States,TN,No,Yes,Yes,Often,500-1000,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Yes,Don't know,No,Bipolar spectrum is tricky.
8/28/14 17:45,51,m,United States,TN,No,No,No,NA,100-500,No,No,Don't know,Not sure,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 17:46,33,Male,United States,IN,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,NA
8/28/14 17:47,34,male,Germany,NA,Yes,No,Yes,Sometimes,5-Jan,Yes,Yes,No,Not sure,No,No,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,To be self employed helps but also brings you in touch with lots of new people that you might have to explain yourself to.
8/28/14 17:47,50,Male,United States,VA,Yes,No,No,Never,5-Jan,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,A lot of these answers aren't really applicable since I'm self employed as a sole proprietor.
8/28/14 17:50,24,Male,United States,TX,No,No,No,Sometimes,26-100,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,NA
8/28/14 17:56,25,Male,United States,TX,No,Yes,Yes,Rarely,26-100,No,No,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,No,No,NA
8/28/14 17:57,43,Male,United Kingdom,NA,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,NA
8/28/14 17:57,25,f,United States,CA,Yes,No,Yes,Often,5-Jan,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,Maybe,Some of them,Some of them,No,No,Yes,Yes,NA
8/28/14 17:59,24,Male,United Kingdom,NA,Yes,No,No,NA,5-Jan,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,No,No,No,Maybe,Yes,No,NA
8/28/14 17:59,51,m,United States,CO,Yes,No,No,Never,5-Jan,No,Yes,No,Yes,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,NA
8/28/14 17:59,49,Male,United States,OR,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,Yes,NA
8/28/14 18:01,30,Male,United States,OK,No,No,No,NA,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,NA
8/28/14 18:02,25,female,United States,OH,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Yes,Yes,No,No,No,No,No,No,While I have not seen any direct retaliation against people with known mental illness many people do freely use insults commonly associated with mental illness (r****d for example) and criticize people behind their back for taking extra leave for doctor appointments (Oh I bet they are just hung over or other comments about how lazy they are.)
8/28/14 18:07,36,Male,United States,TN,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,NA
8/28/14 18:17,48,Male,United States,VA,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,Yes,NA
8/28/14 18:18,48,male,Australia,NA,No,No,Yes,Sometimes,25-Jun,No,Yes,No,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,Yes,NA
8/28/14 18:21,53,Male,United States,OR,No,No,Yes,Rarely,25-Jun,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Don't know,No,NA
8/28/14 18:21,24,Female,United Kingdom,NA,No,Yes,Yes,Often,25-Jun,Yes,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No,NA
8/28/14 18:26,33,Male,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Yes,No,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No,NA
8/28/14 18:50,25,Female,Canada,NA,No,Yes,Yes,Sometimes,25-Jun,No,Yes,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 19:03,30,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No,NA
8/28/14 19:04,30,Male,United States,PA,Yes,No,No,Never,5-Jan,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,NA
8/28/14 19:15,34,male,United Kingdom,NA,Yes,No,Yes,Sometimes,5-Jan,Yes,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,NA
8/28/14 19:26,31,Male,United States,SC,No,No,No,NA,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No,NA
8/28/14 19:28,22,F,United States,CA,No,Yes,Yes,Often,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No,NA
8/28/14 19:35,28,Male,United States,TN,No,Yes,No,Sometimes,25-Jun,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Don't know,No,NA
8/28/14 20:12,35,Male,United States,UT,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,No,Yes,Yes,Somewhat difficult,Maybe,No,Some of them,Some of them,No,No,No,No,NA
8/28/14 20:31,28,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No,NA
8/28/14 20:49,42,male,New Zealand,NA,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes,Don't know,No,Yes,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,Yes,No,Yes,NA
8/28/14 21:22,33,Male,United States,MO,No,Yes,No,NA,500-1000,No,Yes,Yes,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,NA
8/28/14 21:24,29,male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,NA
8/28/14 21:27,43,M,United States,NA,No,Yes,No,Sometimes,500-1000,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,No,No,My employer gives access to basic counseling and referrals but I don't know (and it's not obvious) what might be covered in the way of expenses for therapy medication etc.
8/28/14 21:30,29,Male,United States,NY,No,No,No,NA,26-100,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,NA
8/28/14 21:33,25,Male,United States,TX,No,No,No,NA,100-500,Yes,Yes,Yes,No,No,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,NA
8/28/14 21:38,31,Male,United States,MO,No,Yes,No,Never,100-500,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/28/14 21:41,35,Female,United States,GA,No,Yes,Yes,Sometimes,25-Jun,No,No,Yes,Not sure,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,* Small family business - YMMV.
8/28/14 21:47,34,male,United States,TX,No,No,No,Often,5-Jan,No,Yes,Don't know,No,No,Yes,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,* Small family business - YMMV.
8/28/14 22:16,43,Cis Male,United States,WA,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Yes,Yes,Very difficult,Yes,Maybe,Some of them,No,No,Maybe,No,Yes,* Small family business - YMMV.
8/28/14 22:17,38,Male,United States,WA,No,Yes,Yes,Sometimes,100-500,No,Yes,No,Not sure,No,No,Don't know,Very difficult,Yes,Yes,No,Some of them,No,Maybe,No,No,* Small family business - YMMV.
8/28/14 22:18,26,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Yes,Yes,Very difficult,Maybe,No,Some of them,Some of them,Yes,Yes,No,Yes,* Small family business - YMMV.
8/28/14 22:20,38,Male,United Kingdom,NA,Yes,Yes,Yes,Rarely,5-Jan,Yes,No,No,No,No,No,Yes,Very difficult,Maybe,No,No,No,No,No,No,No,NA
8/28/14 22:22,42,Male,United States,TX,No,No,Yes,Often,25-Jun,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No,NA
8/28/14 22:23,33,Male,Netherlands,NA,No,Yes,Yes,NA,25-Jun,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,NA
8/28/14 22:35,32,Male,United States,WA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No,NA
8/28/14 22:39,44,male,United States,WA,No,Yes,Yes,Sometimes,25-Jun,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No,NA
8/28/14 22:46,28,Male,United States,WA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,No,No,NA
8/28/14 23:03,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Maybe,Don't know,Yes,NA
8/28/14 23:13,31,F,United States,AZ,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,Don't know,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,NA
8/28/14 23:16,32,male,United States,WA,No,Yes,No,Sometimes,100-500,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,No,Some of them,No,No,No,Don't know,No,NA
8/28/14 23:57,28,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No,NA
8/29/14 0:05,39,Male,United States,AZ,No,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't know,Yes,No,Some of them,No,No,No,No,No,NA
8/29/14 0:06,45,Male,United States,NY,No,No,No,NA,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Yes,No,NA
8/29/14 0:11,43,Male,United States,WA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,I have an exceptional employer. I haven't run into problems with any employer I've had but consider myself lucky.
8/29/14 0:41,35,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Don't know,Yes,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,NA
8/29/14 0:43,40,Male,United States,WA,No,Yes,Yes,Sometimes,25-Jun,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Very easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No,NA
8/29/14 0:47,34,Male,Netherlands,NA,No,No,Yes,Rarely,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,NA
8/29/14 1:14,24,Male,United Kingdom,NA,No,Yes,Yes,Often,26-100,No,No,Don't know,Yes,No,No,No,Somewhat easy,Yes,Maybe,Some of them,Yes,No,Maybe,No,Yes,NA
8/29/14 1:20,61,male,South Africa,NA,Yes,No,Yes,Sometimes,5-Jan,Yes,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,Yes,No,Maybe,No,Yes,NA
8/29/14 1:40,36,Female ,United States,WA,No,Yes,Yes,Rarely,25-Jun,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No,NA
8/29/14 2:10,38,Male,United States,TN,No,No,No,NA,25-Jun,No,Yes,No,No,No,No,Yes,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No,Some of these should not be required.
8/29/14 2:24,33,male,Germany,NA,No,Yes,Yes,Often,26-100,No,Yes,Don't know,Not sure,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,Yes,Yes,Yes,No,NA
8/29/14 3:02,30,male,United States,WA,No,Yes,No,Never,More than 1000,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,No,No,No,NA
8/29/14 3:02,34,male,Netherlands,NA,Yes,Yes,Yes,Rarely,5-Jan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Some of them,No,Maybe,Yes,No,Though I'm in the Netherlands and chose that country from the list quite some questions are strongly geared towards the US. Over here people don't need benefits from their employer because we pay enough taxes for the government to pay for treatment of any physical or mental condition. We don't need employer approval for medical leave; that's something a qualified medical professional decides (and while on leave we still get paid our salaries something the employer can get insurance for). I answered yes to questions about these things meaning it's covered not it's covered by my employer.
8/29/14 3:08,26,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,No,No,NA
8/29/14 4:39,33,M,United Kingdom,NA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,NA
8/29/14 4:53,32,Male,United Kingdom,NA,No,No,No,NA,25-Jun,No,Yes,Don't know,No,No,No,Don't know,Very easy,No,No,No,Yes,No,Maybe,No,No,NA
8/29/14 5:15,25,male,Germany,NA,Yes,No,No,Sometimes,25-Jun,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,Yes,Yes,Yes,No,NA
8/29/14 5:24,35,male,Germany,NA,Yes,No,Yes,Sometimes,26-100,Yes,No,Don't know,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,Yes,No,No,Maybe,Don't know,No,NA
8/29/14 5:39,24,M,United Kingdom,NA,Yes,Yes,No,Often,5-Jan,Yes,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,NA
8/29/14 5:47,55,male,United Kingdom,NA,No,No,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,Yes,Maybe,No,Some of them,No,Maybe,No,Yes,NA
8/29/14 5:54,33,Male,United Kingdom,NA,Yes,Yes,Yes,Sometimes,5-Jan,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,NA
8/29/14 5:57,26,Female,United Kingdom,NA,Yes,Yes,Yes,Sometimes,5-Jan,Yes,Yes,No,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,I am a Trans woman and suffer from depression relating to that. I'm a contractor so I've answered the questions as relating to my current contract.
8/29/14 6:06,25,Male,United Kingdom,NA,No,No,No,Never,25-Jun,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No,NA
8/29/14 6:37,45,Male,United Kingdom,NA,No,Yes,No,Rarely,100-500,No,No,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,NA
8/29/14 6:42,33,female,United Kingdom,NA,Yes,No,Yes,Sometimes,5-Jan,Yes,Yes,No,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Don't know,No,NA
8/29/14 7:12,43,Male,United States,MI,No,No,No,Sometimes,More than 1000,Yes,Yes,No,Not sure,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,Maybe,No,Yes,NA
8/29/14 7:21,30,Male,United Kingdom,NA,Yes,No,Yes,Sometimes,25-Jun,No,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,Yes,Yes,NA
8/29/14 7:28,40,Male,United States,IN,No,Yes,Yes,Rarely,25-Jun,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No,NA
8/29/14 7:51,49,Male,United States,GA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Yes,Yes,No,No,Yes,No,Thank you for shining a light on this topic.
8/29/14 8:26,29,Male,Germany,NA,No,No,No,NA,25-Jun,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No,NA
8/29/14 8:36,26,male,Germany,NA,No,No,No,NA,500-1000,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,NA
8/29/14 8:46,38,cis male,United States,WA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,Yes,NA
8/29/14 8:53,27,Male,France,NA,No,Yes,No,NA,500-1000,No,No,Yes,Yes,Don't know,No,Yes,Somewhat easy,Maybe,Maybe,No,Some of them,No,Maybe,Don't know,Yes,NA
8/29/14 8:54,26,male,Belgium,NA,No,No,No,Never,25-Jun,No,Yes,Yes,No,No,No,No,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No,NA
8/29/14 8:57,28,Male,United Kingdom,NA,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Yes,Yes,No,No,No,No,NA
8/29/14 8:57,40,Male,United States,ME,No,Yes,Yes,Sometimes,5-Jan,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No,NA
8/29/14 8:59,37,Female,Canada,NA,Yes,Yes,Yes,Rarely,5-Jan,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Yes,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,Yes,NA
8/29/14 8:59,34,female,United Kingdom,NA,No,Yes,Yes,Often,26-100,Yes,No,Yes,Yes,No,Yes,No,Somewhat easy,Yes,Yes,Some of them,No,No,No,Don't know,No,NA
